Age,AgeGroup,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Sex,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
25,25-54,Travel_Rarely,266,Engineering Services,1,3,Engineering,4,Female,40,3,1,Electrical Engineer,2,Single,2096,18830,1,0,18,3,4,2,3,2,2,2,2,1,0
32,25-54,Travel_Rarely,604,Business and Development Management,8,3,Economics,3,Male,56,4,2,Partnership/Client Relations Officer,4,Married,6209,11693,1,0,15,3,3,10,4,4,10,7,0,8,0
45,25-54,Travel_Frequently,364,Engineering Services,25,3,Engineering,2,Female,83,3,5,Engineering Manager,2,Single,18061,13035,3,0,22,4,3,22,4,3,0,0,0,0,0
39,25-54,Travel_Rarely,412,Engineering Services,13,4,Engineering,3,Female,94,2,4,Engineering Manager,2,Divorced,17123,17334,6,1,13,3,4,21,4,3,19,9,15,2,0
58,55-64,Travel_Rarely,848,Engineering Services,23,4,Engineering,1,Male,88,3,1,Engineering Technician,3,Divorced,2372,26076,1,0,12,3,4,2,3,3,2,2,2,2,0
32,25-54,Travel_Rarely,1089,Engineering Services,7,2,Engineering,4,Male,79,3,2,Maintenance Engineer,3,Married,4883,22845,1,0,18,3,1,10,3,3,10,4,1,1,1
39,25-54,Travel_Rarely,360,Engineering Services,23,3,Engineering,3,Male,93,3,1,Facilities Engineer,1,Single,3904,22154,0,0,13,3,1,6,2,3,5,2,0,3,1
30,25-54,Travel_Rarely,1138,Engineering Services,6,3,Engineering,1,Female,48,2,2,Electrical Engineer,4,Married,4627,23631,0,0,12,3,1,10,6,3,9,2,6,7,0
36,25-54,Travel_Rarely,325,Engineering Services,10,4,Engineering,4,Female,63,3,3,Maintenance Engineer,3,Married,7094,5747,3,0,12,3,1,10,0,3,7,7,1,7,0
46,25-54,Travel_Rarely,991,Human Resources Management,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,0,12,3,3,10,3,4,7,6,5,7,0
28,25-54,Non-Travel,1476,Engineering Services,1,3,Engineering,3,Female,55,1,2,Facilities Engineer,4,Married,6674,16392,0,0,11,3,1,10,6,3,9,8,7,5,0
50,25-54,Travel_Rarely,1322,Engineering Services,28,3,Engineering,4,Female,43,3,4,Engineering Manager,1,Married,16880,22422,4,1,11,3,2,25,2,3,3,2,1,2,0
40,25-54,Travel_Rarely,299,Business and Development Management,25,4,Marketing,4,Male,57,2,3,Market Research Analyst,2,Single,9094,17235,2,1,12,3,3,9,2,3,5,4,1,0,1
52,25-54,Travel_Rarely,1030,Business and Development Management,5,3,Economics,2,Male,64,3,3,Market Research Analyst,2,Single,8446,21534,9,1,19,3,3,10,2,2,8,7,7,7,1
30,25-54,Travel_Rarely,634,Engineering Services,17,4,Engineering,2,Female,95,3,3,Maintenance Engineer,1,Married,11916,25927,1,1,23,4,4,9,2,3,9,1,0,8,0
39,25-54,Travel_Rarely,524,Engineering Services,18,2,Engineering,1,Male,32,3,2,Maintenance Engineer,3,Single,4534,13352,0,0,11,3,1,9,6,3,8,7,1,7,0
31,25-54,Non-Travel,587,Business and Development Management,2,4,Entrepreneurship,4,Female,57,3,3,Market Research Analyst,3,Divorced,9852,8935,1,1,19,3,1,10,5,2,10,8,9,6,0
41,25-54,Non-Travel,256,Business and Development Management,10,2,Business Management,3,Male,40,1,2,Partnership/Client Relations Officer,2,Single,6151,22074,1,0,13,3,1,19,4,3,19,2,11,9,0
31,25-54,Travel_Frequently,1060,Business and Development Management,1,3,Business Management,4,Female,54,3,1,Sales & Growth Analyst,2,Single,2302,8319,1,1,11,3,1,3,2,4,3,2,2,2,1
44,25-54,Travel_Rarely,935,Engineering Services,3,3,Engineering,1,Male,89,3,1,Maintenance Engineer,1,Married,2362,14669,4,0,12,3,3,10,4,4,3,2,1,2,1
42,25-54,Non-Travel,495,Engineering Services,2,1,Engineering,3,Male,37,3,4,Engineering Manager,3,Married,17861,26582,0,1,13,3,4,21,3,2,20,8,2,10,0
55,55-64,Travel_Rarely,282,Engineering Services,2,2,Engineering,4,Female,58,1,5,Engineering Manager,3,Married,19187,6992,4,0,14,3,4,23,5,3,19,9,9,11,0
56,55-64,Travel_Rarely,206,Human Resources Management,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,19717,4022,6,0,14,3,1,36,4,3,7,3,7,7,0
40,25-54,Non-Travel,458,Engineering Services,16,2,Engineering,3,Male,74,3,1,Engineering Technician,3,Divorced,3544,8532,9,0,16,3,2,6,0,3,4,2,0,0,0
34,25-54,Travel_Rarely,943,Engineering Services,9,3,Engineering,4,Male,86,3,3,Maintenance Engineer,4,Divorced,8500,5494,0,0,11,3,4,10,0,2,9,7,1,6,0
40,25-54,Travel_Rarely,523,Engineering Services,2,3,Engineering,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,0,13,3,3,9,4,3,9,8,8,8,0
41,25-54,Travel_Frequently,1018,Business and Development Management,1,3,Marketing,3,Female,66,3,2,Partnership/Client Relations Officer,1,Divorced,4103,4297,0,0,17,3,4,10,2,3,9,3,1,7,0
35,25-54,Travel_Frequently,482,Engineering Services,4,4,Engineering,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,1,11,3,2,9,3,3,9,6,1,1,0
51,25-54,Travel_Rarely,770,Human Resources Management,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,1,11,3,2,33,2,3,33,9,0,10,0
38,25-54,Travel_Rarely,1009,Business and Development Management,2,2,Economics,2,Female,31,3,2,Partnership/Client Relations Officer,1,Divorced,6893,19461,3,0,15,3,4,11,3,3,7,7,1,7,0
34,25-54,Travel_Rarely,507,Business and Development Management,15,2,Economics,3,Female,66,3,2,Partnership/Client Relations Officer,1,Single,6125,23553,1,0,12,3,4,10,6,4,10,8,9,6,0
25,25-54,Travel_Rarely,882,Engineering Services,19,1,Engineering,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,0,11,3,3,7,6,2,3,2,1,2,0
58,55-64,Travel_Rarely,601,Engineering Services,7,4,Engineering,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,1,14,3,4,31,0,2,10,9,5,9,1
40,25-54,Travel_Rarely,329,Engineering Services,1,4,Engineering,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,0,22,4,3,7,3,3,4,2,0,3,0
36,25-54,Travel_Frequently,607,Business and Development Management,7,3,Marketing,1,Female,83,4,2,Partnership/Client Relations Officer,1,Married,4639,2261,2,0,16,3,4,17,2,2,15,7,6,13,0
48,25-54,Travel_Rarely,855,Engineering Services,4,3,Engineering,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,0,11,3,3,11,2,3,10,9,0,8,0
27,25-54,Travel_Rarely,1291,Business and Development Management,11,3,Marketing,3,Female,98,4,1,Sales & Growth Analyst,4,Married,2534,6527,8,0,14,3,2,5,4,3,1,0,0,0,0
51,25-54,Travel_Rarely,1405,Engineering Services,11,2,Engineering,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,0,16,3,2,29,1,2,5,2,0,3,0
21,15-24,Non-Travel,1124,Engineering Services,1,3,Engineering,4,Female,97,3,1,Engineering Technician,4,Single,1611,19305,1,0,15,3,3,0,5,4,0,0,0,0,0
35,25-54,Travel_Rarely,817,Engineering Services,1,3,Engineering,4,Female,60,2,2,Mechanical Engineer,4,Married,5363,10846,0,0,12,3,2,10,0,3,9,7,0,0,0
27,25-54,Travel_Frequently,793,Business and Development Management,2,1,Business Management,4,Male,43,1,2,Partnership/Client Relations Officer,4,Single,5071,20392,3,0,20,4,2,8,3,3,6,2,0,0,0
55,55-64,Travel_Rarely,267,Business and Development Management,13,4,Business Management,1,Male,85,4,4,Project Manager,3,Single,13695,9277,6,1,17,3,3,24,2,2,19,7,3,8,1
56,55-64,Travel_Rarely,1369,Engineering Services,23,3,Engineering,4,Male,68,3,4,Engineering Manager,2,Married,13402,18235,4,1,12,3,1,33,0,3,19,16,15,9,0
34,25-54,Non-Travel,999,Engineering Services,26,1,Engineering,1,Female,92,2,1,Electrical Engineer,3,Divorced,2029,15891,1,0,20,4,3,5,2,3,5,4,0,0,0
40,25-54,Travel_Rarely,1202,Engineering Services,2,1,Engineering,2,Female,89,4,2,Mechanical Engineer,3,Divorced,6377,13888,5,0,20,4,2,15,0,3,12,11,11,8,0
34,25-54,Travel_Rarely,285,Engineering Services,29,3,Engineering,2,Male,86,3,2,Engineering Technician,3,Married,5429,17491,4,0,13,3,1,10,1,3,8,7,7,7,0
31,25-54,Travel_Frequently,703,Business and Development Management,2,3,Business Management,3,Female,90,2,1,Sales & Growth Analyst,4,Single,2785,11882,7,0,14,3,3,3,3,4,1,0,0,0,1
35,25-54,Travel_Frequently,662,Business and Development Management,18,4,Marketing,4,Female,67,3,2,Partnership/Client Relations Officer,3,Married,4614,23288,0,1,18,3,3,5,0,2,4,2,3,2,1
38,25-54,Travel_Frequently,693,Engineering Services,7,3,Engineering,4,Male,57,4,1,Facilities Engineer,3,Divorced,2610,15748,1,0,11,3,4,4,2,3,4,2,0,3,0
34,25-54,Travel_Rarely,404,Engineering Services,2,4,Engineering,3,Female,98,3,2,Facilities Engineer,4,Single,6687,6163,1,0,11,3,4,14,2,4,14,11,4,11,0
28,25-54,Travel_Rarely,736,Business and Development Management,26,3,Economics,3,Male,48,2,2,Partnership/Client Relations Officer,1,Married,4724,24232,1,0,11,3,3,5,0,3,5,3,0,4,0
31,25-54,Travel_Rarely,330,Engineering Services,22,4,Engineering,4,Male,98,3,2,Facilities Engineer,3,Married,6179,21057,1,1,15,3,4,10,3,2,10,2,6,7,1
39,25-54,Travel_Rarely,1498,Business and Development Management,21,4,Business Management,1,Male,44,2,2,Partnership/Client Relations Officer,4,Married,6120,3567,3,1,12,3,4,8,2,4,5,4,1,4,0
51,25-54,Travel_Frequently,541,Business and Development Management,2,3,Marketing,2,Male,52,3,3,Market Research Analyst,2,Married,10596,15395,2,0,11,3,2,14,5,3,4,2,3,2,0
41,25-54,Travel_Frequently,1200,Engineering Services,22,3,Engineering,4,Female,75,3,2,Maintenance Engineer,4,Divorced,5467,13953,3,1,14,3,1,12,4,2,6,2,3,3,0
37,25-54,Travel_Rarely,1439,Engineering Services,4,1,Engineering,3,Male,54,3,1,Engineering Technician,3,Married,2996,5182,7,1,15,3,4,8,2,3,6,4,1,3,0
33,25-54,Travel_Frequently,1111,Business and Development Management,5,1,Business Management,2,Male,61,3,2,Partnership/Client Relations Officer,4,Married,9998,19293,6,0,13,3,1,8,2,4,5,4,1,2,0
32,25-54,Travel_Rarely,499,Business and Development Management,2,1,Marketing,3,Male,36,3,2,Sales & Growth Analyst,2,Married,4078,20497,0,1,13,3,1,4,3,2,3,2,1,2,0
39,25-54,Non-Travel,1485,Engineering Services,25,2,Engineering,3,Male,71,3,3,Engineering Technician,3,Married,10920,3449,3,0,21,4,2,13,2,3,6,4,0,5,0
25,25-54,Travel_Rarely,1372,Business and Development Management,18,1,Business Management,1,Male,93,4,2,Sales & Growth Analyst,3,Married,6232,12477,2,0,11,3,2,6,3,2,3,2,1,2,0
52,25-54,Travel_Frequently,322,Engineering Services,28,2,Engineering,4,Female,59,4,4,Engineering Manager,3,Married,13247,9731,2,1,11,3,2,24,3,2,5,3,0,2,0
43,25-54,Travel_Rarely,930,Engineering Services,6,3,Engineering,1,Female,73,2,2,Electrical Engineer,3,Single,4081,20003,1,1,14,3,1,20,3,1,20,7,1,8,0
27,25-54,Travel_Rarely,205,Business and Development Management,10,3,Marketing,4,Female,98,2,2,Partnership/Client Relations Officer,4,Married,5769,7100,1,1,11,3,4,6,3,3,6,2,4,4,0
27,25-54,Travel_Rarely,135,Engineering Services,17,4,Engineering,4,Female,51,3,1,Facilities Engineer,3,Single,2394,25681,1,1,13,3,4,8,2,3,8,2,7,7,1
26,25-54,Travel_Rarely,683,Engineering Services,2,1,Engineering,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,0,0,12,3,4,5,2,3,4,3,1,1,0
42,25-54,Travel_Rarely,1147,Human Resources Management,10,3,Human Resources,3,Female,31,3,4,Manager,1,Married,16799,16616,0,0,14,3,3,21,5,3,20,7,0,9,0
52,25-54,Travel_Rarely,258,Engineering Services,8,4,Engineering,3,Female,54,3,1,Research Scientist,1,Married,2950,17363,9,0,13,3,3,12,2,1,5,4,0,4,0
37,25-54,Travel_Rarely,1462,Engineering Services,11,3,Engineering,1,Female,94,3,1,Research Scientist,3,Single,3629,19106,4,0,18,3,1,8,6,3,3,2,0,2,0
35,25-54,Travel_Frequently,200,Engineering Services,18,2,Engineering,3,Male,60,3,3,Engineering Manager,4,Single,9362,19944,2,0,11,3,3,10,2,3,2,2,2,2,0
25,25-54,Travel_Rarely,949,Engineering Services,1,3,Engineering,1,Male,81,3,1,Maintenance Engineer,4,Married,3229,4910,4,0,11,3,2,7,2,2,3,2,0,2,0
26,25-54,Travel_Rarely,652,Engineering Services,7,3,Engineering,3,Male,100,4,1,Maintenance Engineer,1,Single,3578,23577,0,0,12,3,4,8,2,3,7,7,0,7,0
29,25-54,Travel_Rarely,332,Human Resources Management,17,3,Other,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,0,13,3,1,10,3,2,10,9,0,9,0
49,25-54,Travel_Frequently,1475,Engineering Services,28,2,Engineering,1,Male,97,2,2,Electrical Engineer,1,Single,4284,22710,3,0,20,4,1,20,2,3,4,3,1,3,1
29,25-54,Travel_Frequently,337,Engineering Services,14,1,Engineering,3,Female,84,3,3,Maintenance Engineer,4,Single,7553,22930,0,1,12,3,1,9,1,3,8,7,7,7,1
54,25-54,Travel_Rarely,971,Engineering Services,1,3,Engineering,4,Female,54,3,4,Engineering Manager,4,Single,17328,5652,6,0,19,3,4,29,3,2,20,7,12,7,0
58,55-64,Travel_Rarely,1055,Engineering Services,1,3,Engineering,4,Female,76,3,5,Engineering Manager,1,Married,19701,22456,3,1,21,4,3,32,3,3,9,8,1,5,0
55,55-64,Travel_Rarely,1136,Engineering Services,1,4,Engineering,2,Male,81,4,4,Engineering Manager,4,Divorced,14732,12414,2,0,13,3,4,31,4,4,7,7,0,0,0
36,25-54,Travel_Rarely,1174,Business and Development Management,3,4,Marketing,1,Female,99,3,2,Market Research Analyst,2,Single,9278,20763,3,1,16,3,4,15,3,3,5,4,0,1,0
31,25-54,Travel_Frequently,667,Business and Development Management,1,4,Economics,2,Female,50,1,1,Sales & Growth Analyst,3,Single,1359,16154,1,0,12,3,2,1,3,3,1,0,0,0,1
30,25-54,Travel_Rarely,855,Business and Development Management,7,4,Marketing,4,Female,73,3,2,Partnership/Client Relations Officer,1,Divorced,4779,12761,7,0,14,3,2,8,3,3,3,2,0,2,0
31,25-54,Travel_Rarely,182,Engineering Services,8,5,Engineering,1,Female,93,3,4,Engineering Manager,2,Single,16422,8847,3,0,11,3,3,9,3,4,3,2,1,0,0
34,25-54,Travel_Frequently,560,Engineering Services,1,4,Engineering,4,Male,91,3,1,Engineering Technician,1,Divorced,2996,20284,5,0,14,3,3,10,2,3,4,3,1,3,0
31,25-54,Travel_Rarely,202,Engineering Services,8,3,Engineering,1,Female,34,2,1,Facilities Engineer,2,Single,1261,22262,1,0,12,3,3,1,3,4,1,0,0,0,1
27,25-54,Travel_Rarely,1377,Engineering Services,11,1,Engineering,2,Male,91,3,1,Facilities Engineer,1,Married,2099,7679,0,0,14,3,2,6,3,4,5,0,1,4,0
36,25-54,Travel_Rarely,172,Engineering Services,4,4,Engineering,1,Male,37,2,2,Maintenance Engineer,4,Single,5810,22604,1,0,16,3,3,10,2,2,10,4,1,8,0
36,25-54,Travel_Rarely,329,Business and Development Management,16,4,Marketing,3,Female,98,2,2,Sales & Growth Analyst,1,Married,5647,13494,4,0,13,3,1,11,3,2,3,2,0,2,0
47,25-54,Travel_Rarely,465,Engineering Services,1,3,Engineering,1,Male,74,3,1,Mechanical Engineer,4,Married,3420,10205,7,0,12,3,3,17,2,2,6,5,1,2,0
25,25-54,Travel_Rarely,383,Business and Development Management,9,2,Business Management,1,Male,68,2,1,Sales & Growth Analyst,1,Married,4400,15182,3,0,12,3,1,6,2,3,3,2,2,2,1
37,25-54,Non-Travel,1413,Engineering Services,5,2,Engineering,3,Male,84,4,1,Electrical Engineer,3,Single,3500,25470,0,0,14,3,1,7,2,1,6,5,1,3,0
56,55-64,Travel_Rarely,1255,Engineering Services,1,2,Engineering,1,Female,90,3,1,Electrical Engineer,1,Married,2066,10494,2,0,22,4,4,5,3,4,3,2,1,0,0
47,25-54,Travel_Rarely,359,Engineering Services,2,4,Engineering,1,Female,82,3,4,Engineering Manager,3,Married,17169,26703,3,0,19,3,2,26,2,4,20,17,5,6,0
24,15-24,Travel_Rarely,1476,Business and Development Management,4,1,Economics,4,Female,42,3,2,Partnership/Client Relations Officer,3,Married,4162,15211,1,1,12,3,3,5,3,3,5,4,0,3,0
32,25-54,Travel_Rarely,601,Business and Development Management,7,5,Marketing,4,Male,97,3,2,Partnership/Client Relations Officer,4,Married,9204,23343,4,0,12,3,3,7,3,2,4,3,0,3,0
34,25-54,Travel_Rarely,401,Engineering Services,1,3,Engineering,4,Female,86,2,1,Electrical Engineer,2,Married,3294,3708,5,0,17,3,1,7,2,2,5,4,0,2,0
41,25-54,Travel_Rarely,1283,Engineering Services,5,5,Engineering,2,Male,90,4,1,Maintenance Engineer,3,Married,2127,5561,2,1,12,3,1,7,5,2,4,2,0,3,0
40,25-54,Non-Travel,663,Engineering Services,9,4,Engineering,3,Male,81,3,2,Mechanical Engineer,3,Divorced,3975,23099,3,0,11,3,3,11,2,4,8,7,0,7,0
31,25-54,Travel_Rarely,326,Business and Development Management,8,2,Business Management,1,Male,31,3,3,Partnership/Client Relations Officer,4,Divorced,10793,8386,1,0,18,3,1,13,5,3,13,7,9,9,0
46,25-54,Travel_Rarely,377,Business and Development Management,9,3,Marketing,1,Male,52,3,3,Partnership/Client Relations Officer,4,Divorced,10096,15986,4,0,11,3,1,28,1,4,7,7,4,3,1
39,25-54,Non-Travel,592,Engineering Services,2,3,Engineering,1,Female,54,2,1,Engineering Technician,1,Single,3646,17181,2,1,23,4,2,11,2,4,1,0,0,0,1
31,25-54,Travel_Frequently,1445,Engineering Services,1,5,Engineering,3,Female,100,4,3,Engineering Technician,2,Single,7446,8931,1,0,11,3,1,10,2,3,10,8,4,7,1
45,25-54,Travel_Rarely,1038,Engineering Services,20,3,Engineering,2,Male,95,1,3,Facilities Engineer,1,Divorced,10851,19863,2,1,18,3,2,24,2,3,7,7,0,7,0
31,25-54,Travel_Rarely,1398,Human Resources Management,8,2,Medical,4,Female,96,4,1,Facilities Engineer,2,Single,2109,24609,9,0,18,3,4,8,3,3,3,2,0,2,0
31,25-54,Travel_Frequently,523,Engineering Services,2,3,Engineering,2,Male,94,3,1,Maintenance Engineer,4,Married,3722,21081,6,1,13,3,3,7,2,1,2,2,2,2,1
45,25-54,Travel_Rarely,1448,Engineering Services,29,3,Engineering,2,Male,55,3,3,Mechanical Engineer,4,Married,9380,14720,4,1,18,3,4,10,4,4,3,1,1,2,0
48,25-54,Travel_Rarely,1221,Business and Development Management,7,3,Marketing,3,Male,96,3,2,Partnership/Client Relations Officer,1,Divorced,5486,24795,4,0,11,3,1,15,3,3,2,2,2,2,0
34,25-54,Travel_Rarely,1107,Human Resources Management,9,4,Technical Degree,1,Female,52,3,1,Electrical Engineer,3,Married,2742,3072,1,0,15,3,4,2,0,3,2,2,2,2,1
40,25-54,Non-Travel,218,Engineering Services,8,1,Engineering,4,Male,55,2,3,Maintenance Engineer,2,Divorced,13757,25178,2,0,11,3,3,16,5,3,9,8,4,8,0
28,25-54,Travel_Rarely,866,Business and Development Management,5,3,Business Management,4,Male,84,3,2,Partnership/Client Relations Officer,1,Single,8463,23490,0,0,18,3,4,6,4,3,5,4,1,3,0
44,25-54,Non-Travel,981,Engineering Services,5,3,Engineering,3,Male,90,2,1,Facilities Engineer,3,Single,3162,7973,3,0,14,3,4,7,5,3,5,2,0,3,0
53,25-54,Travel_Rarely,447,Engineering Services,2,3,Engineering,4,Male,39,4,4,Engineering Manager,2,Single,16598,19764,4,0,12,3,2,35,2,2,9,8,8,8,0
49,25-54,Travel_Rarely,1495,Engineering Services,5,4,Engineering,1,Male,96,3,2,Engineering Manager,3,Married,6651,21534,2,0,14,3,2,20,0,2,3,2,1,2,0
40,25-54,Travel_Rarely,896,Engineering Services,2,3,Engineering,3,Male,68,3,1,Electrical Engineer,3,Divorced,2345,8045,2,0,14,3,3,8,3,4,3,1,1,2,0
44,25-54,Travel_Rarely,1467,Engineering Services,20,3,Engineering,4,Male,49,3,1,Maintenance Engineer,2,Single,3420,21158,1,0,13,3,3,6,3,2,5,2,1,3,0
33,25-54,Travel_Frequently,430,Business and Development Management,7,3,Business Management,4,Male,54,3,2,Sales & Growth Analyst,1,Married,4373,17456,0,0,14,3,1,5,2,3,4,3,0,3,0
34,25-54,Travel_Rarely,1326,Business and Development Management,3,3,Economics,4,Male,81,1,2,Sales & Growth Analyst,1,Single,4759,15891,3,0,18,3,4,15,2,3,13,9,3,12,0
30,25-54,Travel_Rarely,1358,Business and Development Management,16,1,Economics,4,Male,96,3,2,Sales & Growth Analyst,3,Married,5301,2939,8,0,15,3,3,4,2,2,2,1,2,2,0
42,25-54,Travel_Frequently,748,Engineering Services,9,2,Engineering,1,Female,74,3,1,Facilities Engineer,4,Single,3673,16458,1,0,13,3,3,12,3,3,12,9,5,8,0
44,25-54,Travel_Frequently,383,Business and Development Management,1,5,Business Management,1,Female,79,3,2,Sales & Growth Analyst,3,Married,4768,9282,7,0,12,3,3,11,4,2,1,0,0,0,0
30,25-54,Non-Travel,990,Engineering Services,7,3,Engineering,3,Male,64,3,1,Maintenance Engineer,3,Divorced,1274,7152,1,0,13,3,2,1,2,2,1,0,0,0,0
57,55-64,Travel_Rarely,405,Engineering Services,1,2,Engineering,2,Male,93,4,2,Mechanical Engineer,3,Married,4900,2721,0,0,24,4,1,13,2,2,12,9,2,8,0
49,25-54,Travel_Rarely,1490,Engineering Services,7,4,Engineering,3,Male,35,3,3,Maintenance Engineer,2,Divorced,10466,20948,3,0,14,3,2,29,3,3,8,7,0,7,0
34,25-54,Travel_Frequently,829,Engineering Services,15,3,Engineering,2,Male,71,3,4,Engineering Manager,1,Divorced,17007,11929,7,0,14,3,4,16,3,2,14,8,6,9,0
28,25-54,Travel_Frequently,1496,Business and Development Management,1,3,Economics,1,Male,92,3,1,Engineering Manager,3,Married,2909,15747,3,0,15,3,4,5,3,4,3,2,1,2,1
29,25-54,Travel_Frequently,115,Business and Development Management,13,3,Entrepreneurship,1,Female,51,3,2,Partnership/Client Relations Officer,2,Single,5765,17485,5,0,11,3,1,7,4,1,5,3,0,0,1
34,25-54,Travel_Rarely,790,Business and Development Management,24,4,Entrepreneurship,1,Female,40,2,2,Partnership/Client Relations Officer,2,Single,4599,7815,0,1,23,4,3,16,2,4,15,9,10,10,1
35,25-54,Travel_Rarely,660,Business and Development Management,7,1,Entrepreneurship,4,Male,76,3,1,Sales & Growth Analyst,3,Married,2404,16192,1,0,13,3,1,1,3,3,1,0,0,0,0
24,15-24,Travel_Frequently,381,Engineering Services,9,3,Engineering,2,Male,89,3,1,Electrical Engineer,1,Single,3172,16998,2,1,11,3,3,4,2,2,0,0,0,0,1
24,15-24,Non-Travel,830,Business and Development Management,13,2,Business Management,4,Female,78,3,1,Market Research Analyst,2,Married,2033,7103,1,0,13,3,3,1,2,3,1,0,0,0,0
44,25-54,Travel_Frequently,1193,Engineering Services,2,1,Engineering,2,Male,86,3,3,Mechanical Engineer,3,Single,10209,19719,5,1,18,3,2,16,2,2,2,2,2,2,0
29,25-54,Travel_Rarely,1246,Business and Development Management,19,3,Business Management,3,Male,77,2,2,Market Research Analyst,3,Divorced,8620,23757,1,0,14,3,3,10,3,3,10,7,0,4,0
30,25-54,Travel_Rarely,330,Human Resources Management,1,3,Life Sciences,3,Male,46,3,1,Human Resources,3,Divorced,2064,15428,0,0,21,4,1,6,3,4,5,3,1,3,0
55,55-64,Travel_Rarely,1229,Engineering Services,4,4,Engineering,4,Male,30,3,2,Facilities Engineer,3,Married,4035,16143,0,1,16,3,2,4,2,3,3,2,1,2,0
33,25-54,Travel_Rarely,1099,Engineering Services,4,4,Engineering,1,Female,82,2,1,Maintenance Engineer,2,Married,3838,8192,8,0,11,3,4,8,5,3,5,4,0,2,0
47,25-54,Travel_Rarely,571,Business and Development Management,14,3,Economics,3,Female,78,3,2,Market Research Analyst,3,Married,4591,24200,3,1,17,3,3,11,4,2,5,4,1,2,0
28,25-54,Travel_Frequently,289,Engineering Services,2,2,Engineering,3,Male,38,2,1,Maintenance Engineer,1,Single,2561,5355,7,0,11,3,3,8,2,2,0,0,0,0,1
